Description,Price
CLIP HEMOSTATIC SF 2.6MM,2945
SCREW 6.5X45 REVER PDCL ,6165
BIT DRILL CALI 4.3X320MM,1600.75
ROD SPN REV CRV 5.5X70  ,1800
CATH PICC DL 5FR 55     ,903
HEAD SELEX/MAG MOD 40MM ,3150
COMP FEM 67.5MM KN RT   ,18750
COMPNT LT KN FEM 72.5MM ,18750
STEM FEM 130MM 10MM NONC,16875
STEM FEM 155MM 15MM NCLR,18750
STEM FEM 165MM 17MM NCLR,16875
PLATE ORT META 13H 4.5MM,11608.25
CMPNT FEM TRTHLN 2 LT   ,11600
KNEE TRIATH TIB BSPLATE ,8000
KIT EX FIX MINI JTX DI  ,12000.75
SCREW BN 9.5MM 100MM SUR,5638.25
DRILL FOR FIBERTAK 1.60M,1102.5
CANNULA MINI1319        ,678.5
KIT IMPLANT 1 DUO IPOLY ,26600
SCREW T2 LCK F-T5X32.5MM,2100
NAIL IM PROX HUMERUS 7MM,15861.25
CATH BLNDIL 2.75X30     ,1312.5
CATH BLNDIL 4X30        ,1102.5
BINDER ABD 62-74X9IN 3 P,96.25
KIT LEAD TEST STIMULTION,840
LENS IOL 13 SQ 12X5.75MM,1800
DEV SKN CLSR ZIPLNE 24CM,1312.5
DILATOR DEV BLN 60CC    ,437.5
SCREW BONE LCP 2.4 X 24M,618.75
SCREW CORTICLA LCP 2.4 X,618.75
SCREW CORT S/T 2.4X12MM ,618.75
SCREW CORT S/T 2.4X22MM ,618.75
SCREW CORTICAL LCP 2.7 X,440
SCREW SS LCP 28X2.7MM   ,440
CATH HMDIAL 14FX24 24-3 ,2992.5
SCREW BN EQNX 3.8X23MM  ,1650
SCREW BN EQNX 6.5X41MM  ,1710
BIT DRL 3.3MM           ,1681.5
SCREW SS 22X2.7 LOK 2   ,1303.5
STEM FEM 6 ACLD HFX HIP ,11362.25
LENS IOL 13MM 6MM TECNIS,1800
DRILL SURG SPRL 10MM    ,2650.5
SCREW BN 3.5MM 24MM PLRS,230
ANCH SUT FIBERTAK 1.60MM,4185
ANCH SUT TAPE FBRTAK    ,4572
STENT VASC OMNI 2629-19 ,6800
STENT VASC BLLN 6X29X135,7030
STENT VASC BLLN 6X39X135,6800
STENT VSC 6MM 59MM 135CM,6800
STENT VASC BLLN 7X19X135,6800
STENT VASC BLLN 8X19X135,6800
STENT VASC BLLN 8X29X135,6800
STENT VASC BLLN 8X39X135,6800
STENT VASC BLLN 8X59X135,6800
STENT VASC BLLN 9X29X135,6800
STENT VASC BLLN 9X39X135,6800
STENT VASC OMLNK9X59X135,6800
STENT VASC OTW 10X29X135,6800
STENT VASC OTW 10X39X135,6800
SCREW LOCKING 202.240   ,1303.5
HEAD FEM BIOX +0 28MM   ,6375
STEM FEM HIP 6276-1-323 ,20497.5
EXPANDER I-RING PUPIL6PK,1120.5
PLATE PRLOC 6H 3.5X146L ,9350
INTRODUCR CATH CKFL 7FR ,411.25
INTEGRA BMWD 1SQCM      ,1437.5
INTEGRA BMWD 1SQCM      ,612.25
CATH GD .035IN MP CRV   ,2641
KIT PSTN TRIMANO ARM ELB,862.5
GFT ILC XCL 12X14       ,30100
SCREW HEX LCK 2X16      ,1554.5
NAIL- IM L360 OD9 TIB   ,11791.75
NAIL FEM SHRT 10MM/130  ,12538.25
LENS IOL SN60WF.220     ,1608
LENS IOL .235 DIOP      ,1608
LENS IOL .255 DIOP      ,1608
SCREW LOCKING 202.228   ,1303.5
COIL EMBL 3CM 2MM       ,835
COIL EMBL 3CM 3MM NST MI,793.5
BIT DRL RMR 10.5MM      ,4377.5
PLATE T COMPRESSIN 5 HLE,9326.75
KT DSP FIBRTK SUTR ANCHR,2650.5
SCREW 2X11MM MINI MONSTE,2137.5
ANCHOR SUT HIP 2.9X12.5 ,5400
LEAD TEST NEUR STIM EVAL,460
COMPONENT TIB T3 CMNT   ,8000
GWIRE ENTRY 3.2X320MM   ,1680
SCREW BN 4.2X42MM TI ST ,1990
SCREW BN ELI CORT 3.5X26,1639
SCREW BN 4.2X36MM TI ST ,1990
SCREW BN MP-AXL 4X40    ,6165
SCREW BN 4MM 50MM MP-AXL,6165
LEAD PCNG 100CM BIP TEMP,2128
SCREW BN NLCK 3.5MM 44MM,1397
SCREW 5X52 TRGN FM LOPRO,1583
HEAD HUM 18MM 52MM GLBL ,10544
SCREW BN 1.5MM 8MM ATS T,1554.5
SCREW FACET THREAD 5.0  ,7225
SCREW 3X24 LPS ANKL 4FT ,935
PLATE FOSS SPEC WIDE LT ,4027.5
CATH GD 8MM 6FR 145CM   ,5856.5
SCREW TI 4.5MM X 36MM   ,1850
SCREW TI 4.5MM X 48MM   ,1850
NAIL HUM 8.5MMX10MMX220M,12750
NAIL HUM 8MMX11MMX150MM ,13022.75
PACK SHOULDER SUSP COBAN,154.25
SCREW BN 4.5MMX40MM     ,1850
SCREW BN 4.5X54MM CARBOF,1850
SCREW BN 3.5X32MM CARBOF,1850
LENS IOL 12.5 DIOP MNOFC,1800
KIT DISP DX SWIVELOCK   ,3340.5
INSERT TIB 3 10MM RT EVO,6375
INSERT TIB 4 12MM EVOL  ,6750
TRAY CATH LBRCTH 16FR 2L,111.25
CATH TRAY LBRCTH18F2LFOL,111.25
BLADE OSTEO 12 RADL     ,1615
LEAD CPSR SNSE 407452   ,4578
CONTRAST BASO4 250ML VRB,643.25
SCREW BN 11MM 95MM      ,5511.25
SCREW MONST 7.0X65MM CAN,3564
SCREW BN 3.5X36MM SHLDR ,1639
SCREW 7.0X74MM FULL THD ,3564
ANCHOR SWVLCK SL 3.5X8.5,5472
BLADE SAW PRCSN FLCN OSC,2617.25
SCREW BN CORT 4.5X40MM  ,1100
LINER ACTB G7 F 44MM HIP,13312.5
SCREW MTPHSL T8 2.7X34MM,568.25
SCREW VAR LCKNG 3.5X65MM,1727.25
CATH GD .035IN 135CM CX ,1382.25
SHELL ACETB D 50 HIP    ,6400
SHELL ACETB E 52 HIP    ,6400
SHELL HIP ACTB 54MM     ,6400
SCREW MTPHSL T8 2.7X14  ,526.25
SURGIMEND FETAL 0.5 SQCM,92000
SPLNT WLKR 3.4-5IN      ,522.25
CATH BLNDIL U8130530    ,1710
CATH BLNDL 5F 6X30X130  ,1852.5
CATH BLDL 3MM 150X4CM   ,1710
CATH BLDL 3.5MM 150X6CM ,1852.5
STEM HUM 8MM MINI       ,20250
COMPNT FEMRAL 5510-F-602,12375
BASEPLATE TIB 5520-B-700,8000
SHTH FGWRE EMB EXT RETVL,739.75
SCREW BN 4.5MMX64TIAL6V4,3591
GRAFT HUM TIS SAPH VEIN ,42228
SCREW CORT LCK TI 2.3X28,935
ICD FRTFY ASR CD1357-40Q,72670
ICD ELLPSE CD1411-36C   ,72670
DEFIB ELLIPSE VR DF4    ,72670
ICD ELLIPSE CD2411-36C  ,72670
ICD ELLPSE DR CD2411-36Q,67080
BEARING VNGRD 63/67X16MM,7600
BEARING 71/75X18MM VNGRD,8000
BEARING VNGRD E179/83X14,8000
SPACER FEM INTRSPC 46MM ,11825.75
BEARING VNGRD E1 59X16MM,8000
BEARING VNGRD 63/67X16MM,8000
KIT MINTRDCR 7CM 5F 21GA,460
FEM LOGIC CC SZ 2 LEFT  ,37800
GRAFT VASC 50CM 6MM FLIX,11050
STEM ALTEON REV 195MM   ,39000
STEM ALTEON REV 245MM   ,40950
STEM ALTEON REV 245MM   ,39000
NAIL 11MM42CM TIB VRSANL,9181.5
STEM 245MM ALTEON REV   ,39000
STEM ALTEON REV MONOBLOC,39000
STEM ALTEON REV 245MM   ,39000
JNTDEV NSRT PS+ 71/75X10,8000
FEM LOGIC SZ 1 LEFT     ,37800
STEM FEM LOGIC ZS 2 LEFT,37800
FEMORAL LOGIC CC SZ 3 LF,37800
INSERT FEMORAL SIZE 4   ,37800
PLATE LNG 111MM SS 2.7/3,11453.25
FEM LOGIC CC SZ 1 RIGHT ,37800
COMPNT FEM LGIC RT SZ2  ,37800
SCREW BNE L60MM OD3.5MM ,521.25
FEMORAL SZ 3 RT LOGIC CC,37800
BLOCK AUG  POST  SZ 2   ,7208
BLOCK AUGMT SIZE 3 5MM  ,7208
BLOCK AUG LOGIC SZ3 10MM,7208
JNTDEV NSRT PS+ 71/75X12,8000
BEARING KN VNGRD71/75X14,8000
JNTDEV NSRT PS+ 71/75X18,8000
SCREW 2.7MM 18MM LCP SS ,576.75
SCREW BN 2.7X28MM LCP SS,568.25
SCREW BN 2.7MM 46MM SS  ,568.25
SCREW TRSL MTRSL 2.7X48 ,568.25
BLOCK RBK AUGMENT 1/2 RM,7208
BLOCK  RBK AUGMENT 1/2  ,7208
JNTDEV NSRT PS+ 79/83X12,8000
AUGMENT BLOCK 1/2 LOGIC ,7208
BLOCK AUG FIT/RBK RM 1/2,7208
BLOCK AUG FIT/RBK 1/2 BK,7208
BLOCK AUG LOGIC FIT/RBK ,7208
BLOCK AUG FIT/RBK 1/2 RL,7208
STEM LOGIC EXT 12X120MM ,8552
STEM LOGIC EXT 14X120MM ,8552
COMPNT STEM EXT 14X40MM ,8552
STEM EXT LOGC KN 14X80MM,8552
STEM LOGIC EXT 16X120MM ,8552
STEM EXT LOGIC 18X120MM ,8552
PLATE 90MM SS 2.7X3.5MM ,10584
PLATE 116MM SS 2.7 3.5MM,10275.75
STEM EXT 2MM LOGIC      ,3465
COMPNT STM EXT LGIC 4MM ,3465
COMPNT STM EXT LGIC  6MM,3272.5
INSERT TIB SIZE 1 15MM  ,13500
BLOCK AUG OPTRK2 KN 10MM,6290
INSERT TIB SZ 2 LOGIC CC,13500
INSERT TIB SZ 2 LOGIC CC,13500
INSERT LOGIC 17MM SZ2   ,13500
PLATE SHRT 72 1H LT DIST,11243.25
TIB INSERT SZ 3 11MM    ,13500
INSERT TIB LOGIC SZ 3 15,13500
OSTEOTOM SURG SS SHRT W8,1995
PLATE SHRT 69MM SS SCR 1,10919.75
SCREW 3.5X12MM LCP PROX ,1727.25
INSERT ACTB X3 TRDNT 32D,6375
BIT DRILL 2MM FAST      ,840
FEM HEAD 12/14 SHRT 32MM,6400
CAP ENDO 0MM T40 FEM LCK,2130
SCREW VAR LCKNG 3.5X60MM,1727.25
SHELL ACETB F 56 HIP    ,6400
SHELL ACETB G 60 HIP    ,6400
GFT CV DYNFLO SB 8X80   ,12450
CMPNT FEM 5 TRTHLN LT   ,11600
STEM HUM EQNX SHLDR 13MM,14625
INSRT ACTB X3 36 HIP    ,6375
AMNIOEXCELBIODEXC 1SQCM,3169.5
BEARNG TIB 12X63/67 VNG ,4675
NAIL AVN TRBCLR MTL 10X ,22501.5
CATHETER DRN 18FR 40CM  ,1070.5
BIT DRL 465MM 13MM LG QC,5923
STENT URE PLRS 5X24     ,1365.5
STENT URE PLRS 5X26     ,1468.25
STENT URE PLRS 6X22 WGW ,1468.25
STENT URE PLRS 6X24 WGW ,1365.5
STENT URE PLRS 6X26 WGW ,1365.5
STENT URE PLRS 6X28 WGW ,1468.25
STENT URET POLARIS 7X24 ,1468.25
STENT URET POLARIS 7X26 ,1365.5
BIT DRL 330MM 5MM 3 FLT ,3027.75
NAIL LT HUM 8.5X255 BLU ,16886
NAIL HUM LT 8.5X9.5X270 ,16886
WEDGE 54MM LONG INTERSPA,22074.5
BIT DRL 165MM 4.5MM CANN,3442.5
WEDGE 60MM SHRT INTERSPA,22074.5
COMPNT FEM 3 5515-F-302 ,11600
COMPNT KN FEM STBL SZ5  ,11600
BLADE IM FX T NLEX      ,5373
SCREW CORT NLCK 2.3X32  ,935
BEARING VNGRD KN10X75-71,4675
PROFEMUR GLADIATOR STEM ,15000
SCREW BN 4.5X80MM TI TIB,1100
IMPLANT ORBT IDUO G2 RT ,26600
PEG FX CORT LCK 2.3X20  ,935
STENT TRCB ICST 8X59X80 ,20812.5
CATH BLNDIL CHOC 150 40 ,6750
STENT ATRIUM 8X38X80    ,19312.5
SHELL FMP HEMI 43098060 ,7200
CATH BLN DIL D1.5XL12 MM,1102.5
SHELL ACETB G 60 HIP    ,6400
SCREW TRGN LOPRO 42X5MM ,1650
SUCTN IRRIGTR TUBE SET  ,333.5
COMPNT FEM 4N NAR LT KN ,13500
JOINT LEGN NRW LT SZ5N  ,13500
CMPNT FEM 4N NAR RT KN  ,13500
COMPNT LEGN NRRW RT SZ5 ,15000
EXTRACTION SCR TI TIB NL,2541.25
KIT UROPCH BLU NS70MM   ,21.75
OSTOMY URO PCH 3 1/2IN  ,21.75
INSERT TRI 1X3 36MM     ,6375
SHOULDER HUM 142D10 BODY,8920
STEM HUM SHLDR 15MM     ,14625
COMPNT FEMRAL 5515-F-201,12375
SPACER SPNL 26X12X10MM R,28500
PIN GD CANN DRL 12X3.2MM,201.25
COMPNT TRTHLN LT KN SZ8 ,12375
PLATE TIB 2 HL RT       ,9468
DTCTR CO2 KNGR BLLW ADLT,173.25
WIRE FX KM173-29-62     ,121.5
GWIRE ORTH 3.5 STD DRLTP,415.5
SCREW BN 2.7X22/SC2722  ,979
DRILL SURG 43MM JNOTCH  ,2137.5
CATH GD DRCT 115D 47CM  ,3485
CLAMP CBLE 2.M 71340008 ,3006
CNTRSNK DRL CAN QC 3MM  ,2713.25
COMPNT FEM LT KN SZ4    ,11600
ANCHR SUT TAK DX BC 2 0F,4185
STAPLER ENDWRST BLU 45MM,1710
STPLR RLD EWRST 45X4.3MM,1710
SHTH CVR STPLR EWRST DSP,250
STAPLER ENDOWRIST CANNUL,250
CATHETER EP 5MM SPC 5FR ,425.5
SLEEVE TROCAR CB12LT    ,182.5
SLEEVE LAPSCP 100MM BLDL,176
CATH BLN EMRG OTW 20X2.0,1312.5
STEM FEM 127DD 11 SCRFT ,18750
LEAD QDRPLR ATTAIN 88CM ,13906
DISC SPNL MOBI-C 15X17X5,36750
BEARNG TIB 14X79/83 VNG ,4675
NAIL IM TI 360X13 FEM CN,13462.25
DRILL BIT PROX HUMERAL P,1003.5
SCRW BN CARBOFX 2.7X16MM,935
SCREW BN 2.4MM 10MM QFIX,1580
SCREW BN 2.4MM 12MM QFX ,1210
SCREW LOCK 04.005.556S  ,2242.5
SCREW LOCKING 5.0 X 70MM,2242.5
SCREW BN 5MM 4.3MM 76MM ,2422
NAIL IM TI L280MM OD9MM ,14765.5
NAIL IM TI 300X10 FEM CN,12030
BRACE KN QKRLSE HNG 0-27,758
BNGF 2.8-5.6MM CHRNS LG ,8466
LEAD PACING LPA1200M-58 ,4200
SHAPER HUMERAL GLOBAL CA,8257.5
SCREW ESC 2X4MM SLFDRL  ,600
SCREW BN TRGN 5X65MM    ,1532.75
SUTURE FBRWR AR-7230-01 ,275
CANNULA SUCT L30CM L10MM,575
SUTURE LASSO AR-8701    ,1900
MESH GNTRX PSMX 5X5CM   ,5400
SCREW BN CHARLT MLT 3X24,825
STEM GRDN PLSMA 16MM W/C,19012.5
IMPLANT PHALANX FIX PROX,6075
GRAFT EVAS 55MM 20X25MM ,21970
PLATE XPND LMNPLSTY 5MM ,4050
STENT ONYX UX 38X2.25MM ,7862.5
SCR BN 4.2X28MM LCK PLT ,1925
KIT BNCMNT 120MM SCP11GA,28525
PLATE 100MM SS 1.5MM SCR,770
EXTRACTOR SCREW STRP HEX,4522
SCREW BN L50MM L16MM OD7,1750
SCREW BN SS ORTH 4X20MM ,1416.25
SCREW BN SS ORTH 4X22MM ,1416.25
SCREW BN SS ORTH 4X24MM ,1416.25
SCREW BN SS ORTH 4X26MM ,1416.25
SCREW BN SS ORTH 4X28MM ,1416.25
SCREW BN SS ORTH 4X30MM ,1416.25
SCREW BN SS ORTH 4X35MM ,1416.25
SCREW BN SS ORTH 4X40MM ,1416.25
SCREW CANN 4.0 SC-45    ,1416.25
SCREW CANN 4.0 SC-50    ,1416.25
SCREW BNE SS L55 OD     ,1478.25
CATH CHLGM PMI 16GA 76CM,246.75
STAPLE MED COCR 22X16MM ,1607
KWIRE FX 150MM1.25MM PNT,375
SCREW 12MM OFST COCR    ,1364.25
STAPLE 14MM OFST COCR   ,1364.25
STAPLE 16MM OFST COCR   ,1364.25
STAPLE 25X25MM COCR TIB ,1364.25
PROBE SUCT/IRR 5MM 33CM ,405.5
SCREW HND 2.3X12        ,1001
SCREW 2.3 13 HND WRST   ,1001
SCREW HND WRST 15X2.3   ,1001
SCREW HND WRST 2.3X16   ,525.75
STEM FEM 120MM 16MM PRFT,20052.25
PIN GD ORTH 140MM 1.3MM ,272
NAIL FEMUR FUSION MDULR ,44180.75
BIT DRL 2.5MM           ,448.5
SCREW BN SS 4X10X5MM    ,1938.25
SCREW BN SS 4X12X5MM    ,1938.25
SCREW CANN 4.0X24       ,1294.25
SCREW CANN 4.0 56       ,2028.25
SCREW CANN 4.0 58       ,1478.25
SCREW CANN 4X60X15MM    ,1478.25
SCREW BNE SS L65 L1     ,1478.25
SCREW CANN 4X70X15MM    ,1478.25
SCREW BN HP 6.5X120X20MM,1236.5
PLATE HIP CHS 135D 5HL  ,2217.75
PLATE HIP CHS 90D 10HL  ,3283.75
PLATE HIP CHS 95D 10HL  ,3283.75
SCREW CANN 4.0 58       ,1343.75
SCREW LAB AMBI 70       ,1633
SCREW BN 3.5X28.5MM HEX ,238.25
PLATE 130D BRL 60MM2HL  ,2478
PLATE 2 HOLE 135 DEGREE ,2478
PLATE AMBI 3SL 80 150D  ,2039
ICD IPERIA 7 VR-T DX HM ,60521.5
ICD INVNTRA 7 VR-T DX HE,47812
ICD IPERIA 7 DR-T DF-1  ,47812
SCREW MINI MNSTR 4X46MM ,2172.5
STRATTICE TM 8X8CM      ,12978
NEEDLE BN BX OSTST 11IN ,312.5
COMPONENT TIBTRY 71MM PR,8000
PLATE STR 31X4X1MM 6 HL ,4041
SCREW BN 3.2 11 CORT HEX,240
GRAFT BN CANC THK10MM CB,4125
GRAFT BN THK12MM CB     ,4500
SCREW 4.2X26MM LCK PLATE,1925
SCREW BN 3.5MM 42MM CORT,759
SCREW BN 3.5MM 46MM CORT,759
SCREW BN 3.5MM 32MM CORT,759
NAIL 11.5X11X360MM TIB  ,11900
SCREW BN CORT LCK 30X3.5,759
KWIRE 1.1X150MM         ,281.25
SCREW HEADLESS 3.0X26MM ,2282.5
GU WIRE ACUITY WHSPR WR ,1018.5
CATH KIT DRMX 15.5F 24CM,2042.5
DRESSING THRAHNY 15OZ   ,130
MESH SURG VTX1510X3     ,991.25
MESH SURG VERSATEX 15X15,1511.25
MESH SURG VERSA 15X15CM ,1373.75
SCREW SLFTP 2X10MM T6   ,1615.25
IMPLANT DEL SYS DIST BIC,11790
KIT KNEE SIDE DEL BN SUB,22650
ANCHR TNDSS TENOLOCK    ,3190.5
KIT BNCMNT 120MM 11GA   ,26425
SCREW CORTLCK 3.5MM 40MM,1639
SCREW BN3.5X48MM LCK CRT,759
PLATE 66X8X2MM TI 4 HL  ,8670
BIT SURG DRL OD5.5      ,2272.25
COMPNT FEM 6 RT EVOL    ,12000
INSERT TIB 6 RT CRSLNK  ,6375
INSERT TIB 6 RT EVOL    ,6375
BASEPLATE TIB 5 RT      ,8000
IMPLANT BRST GEL 400ML  ,7004
CATH EP LVWR 7FR 95CM   ,2390.5
INSERT ARTC 3-4 9MM KN  ,11070
WEDGE FEM SCRW 5D/P LGN5,6977
STEM FEM LGN PRSFT160X14,7038
TUBE TRACH 6.0 XLT PROX ,854.25
TUBE INNR CANN 6 XLT ADJ,60.5
BIT DRL PIN 10MM        ,2650.5
DRILL ASSMBLY SRG 3 CANN,1976
STEM SHLDR FIN 20MM SMR ,7416
HEAD HUM SHLDR 48MM SMR ,6120
CATH EMERGE MR 20X1.5MM ,1102.5
CATH EMERGE PSH 20X1.5MM,1312.5
CATH EMERGE OTW 8X1.5MM ,1102.5
CATH EMERGE OTW 12X1.5MM,1102.5
PROFEMUR GLADIATOR DISTA,836
COMPNT FEM LT KN SZ3    ,11600
COMPNT FEM RT KN SZ7    ,12325
CANNULA INNR TRCHSF XLT8,59.75
STEM FEM LGN PRSFT160X15,7038
STEM FEM 160MM 18MM PRSF,7038
SCREW BN PRLOC SS 4.5X80,1100
SCREW STREAMLINE MIS PRE,1800
SCRW TFN ADV 10.35X125MM,7414
BIT DRL 2.6 MM 703934   ,1763.75
COMPNT FEM HIP RT KN SZ6,11600
BEARNG TIB 183660       ,4675
COMPNT KN FEM #7 LT     ,11600
SCREW BN LCK 5.9MM 90MM ,2990
COMPNT TRTHLN LT KN 6   ,11600
PROGRAMMER PT INVISIBLE ,27181
SCREW BNE L74MM OD4MM LO,2128
CLIP LIGATING MICROCLIP ,51.75
LENS INTRAOC LI61AOR1000,1680
STEM GLBL UNITE STD SZ  ,15360
COLLAR GLOBAL SZ 48     ,4110.75
HEAD GLOBAL 44X18 STD   ,10544
BODY GLOBL UNITE SZ 14 0,9477.5
CATH BLNDL 7FR 10MM 75CM,1871.5
STENT SYNRGY RX2.25X24MM,11900
SCREW LCK HEAD TI 4.0X25,1501.5
INSERT TIB PST SZ5 13MM ,7600
DRL STEP 3.5 PSHLK      ,997.5
INSERT KN TIB SZ4 13MM  ,7600
INSERT TRTHLN KN 5 11MM ,7600
COMP PTLR TRI X3 9X33MM ,3400
COMP PTLR TRI X3 10X36MM,3400
INSERT KN TIB X3 SZ4 9  ,7600
PLATE STR 71MMX1.3MM SS ,5999.5
SURFACE ARTC 00596205010,6375
CMPNT FEM TRTHLN 2 RT   ,11600
COMPNT FEMRAL 5510-F-501,11600
COMPNT FEMRAL 5510-F-702,11600
HEAD FEM 12/14 32MM ORTH,6400
SLEEVE TIBTRY KN 29MM   ,11583.75
PROBE OSTEOCL 17X10X2MM ,21479
KIT SURG OSTEOCOOL 10GA ,3213
PROBE OSTEOCL 17X10X2MM ,21479
STENT SYNRGY RX 2.25X8MM,11900
STENT SYNRGY RX 2.50X8MM,11900
STENT SYNRGY RX 2.75X8MM,11900
STENT SYNRGY RX 3X8MM   ,11900
STENT SYNRGY RX 3.5X8MM ,11900
STENT SYNRGY RX 4X8MM   ,11900
STENT SYNRGY RX2.25X12MM,11900
STENT SYNRGY RX 2.5X12MM,11900
STENT SYNRGY RX2.75X12MM,11900
STENT SYNRGY RX 3X12MM  ,11900
STENT SYNRGY RX 3.5X12MM,11900
STENT SYNRGY RX 4X12MM  ,11900
STENT SYNRGY RX2.25X16MM,11900
STENT SYNRGY RX 2.5X16MM,11900
STENT SYNRGY RX2.75X16MM,11900
STENT SYNRGY RX 3X16MM  ,11900
STENT SYNRGY RX 3.5X16MM,11900
STENT SYNRGY RX 4X16MM  ,9350
STENT SYNRGY RX2.25X20MM,11900
STENT SYNRGY RX2.5X20MM ,11900
STENT SYNRGY RX2.75X20MM,11900
STENT SYNRGY RX 3X20MM  ,11900
STENT SYNRGY RX3.5X20MM ,9350
STENT SYNRGY RX 4X20MM  ,11900
STENT SYNRGY RX2.25X24MM,11900
STENT SYNRGY RX2.5X24MM ,11900
STENT SYNRGY RX2.75X24MM,11900
STENT SYNRGY RX 3X24MM  ,9350
STENT SYNRGY RX 3.5X24MM,11900
STENT SYNRGY RX 4X24MM  ,11900
STENT SYNRGY RX2.25X28MM,11900
STENT SYNRGY RX2.5X28MM ,9350
STENT SYNRGY RX2.75X28MM,11900
STENT SYNRGY RX 3X28MM  ,11900
STENT SYNRGY RX3.5X28MM ,9350
STENT SYNRGY RX 4X28MM  ,11900
STENT SYNRGY RX2.25X32MM,11900
STENT SYNRGY RX2.5X32MM ,11900
STENT SYNRGY RX2.75X32MM,11900
STENT SYNRGY RX 3X32MM  ,11900
STENT SYNRGY RX3.50X32MM,9350
STENT SYNRGY RX 4X32MM  ,11900
STENT SYNRGY RX2.25X38MM,11900
STENT SYNRGY RX2.5X38MM ,11900
STENT SYNRGY RX2.75X38MM,11900
STENT SYNERGY 3.00X38MM ,11900
STENT SYNRGY RX 3.5X38MM,11900
STENT SYNRGY RX 4X38MM  ,11900
STENT SYNRGY RX 2.25X8MM,11900
STENT SYNRGY RX 2.5X8MM ,11900
STENT SYNRGY RX 2.75X8MM,11900
STENT SYNRGY RX 3X8MM   ,11900
STENT SYNRGY RX 3.8X8MM ,11900
STENT SYNRGY RX 4X8MM   ,11900
STENT SYNRGY RX2.25X12MM,11900
STENT SYNRGY RX 2.5X12MM,11900
STENT SYNRGY RX2.75X12MM,11900
STENT SYNRGY RX 3X12MM  ,11900
STENT SYNRGY RX 3.5X12MM,11900
STENT SYNRGY RX 4X12MM  ,11900
STENT SYNRGY RX2.25X16MM,11900
STENT SYNRGY RX 2.5X16MM,11900
STENT SYNRGY RX 2.75X16 ,11900
STENT SYNRGY RX 3X16MM  ,11900
STENT SYNRGY RX 3.5X16MM,11900
STENT SYNRGY RX 4X16MM  ,11900
STENT SYNRGY RX2.25X20MM,11900
STENT SYNRGY RX 2.5X20MM,11900
STENT SYNRGY RX2.75X20MM,11900
STENT SYNRGY RX 3X20MM  ,11900
STENT SYNRGY RX 3.5X20MM,11900
STENT SYNRGY RX 4X20MM  ,11900
STENT SYNRGY RX 2.5X24MM,11900
STENT SYNRGY RX2.75X24MM,11900
STENT SYNRGY RX 3X24MM  ,11900
STENT SYNRGY RX 3.5X24MM,11900
STENT SYNRGY RX 4X24MM  ,11900
STENT SYNRGY RX 2.5X28MM,11900
STENT SYNRGY RX2.75X28MM,11900
STENT SYNRGY RX 3X28MM  ,11900
STENT SYNRGY RX 3.5X28MM,11900
STENT SYNRGY RX 4X28MM  ,11900
STENT SYNRGY RX2.25X32MM,11900
STENT SYNRGY RX 2.5X32MM,11900
STENT SYNRGY RX2.75X32MM,11900
STENT SYNRGY RX 3X32MM  ,11900
STENT SYNRGY RX 3.5X32MM,11900
STENT SYNRGY RX 4X32MM  ,11900
STENT SYNRGY RX2.25X38MM,11900
STENT SYNRGY RX 2.5X38MM,11900
STENT SYNRGY RX2.75X38MM,11900
STENT SYNRGY RX 3X38MM  ,11900
STENT SYNRGY RX 3.5X38MM,11900
STENT SYNRGY RX 4X38MM  ,11900
COMP PTLR TRI X3 9X31MM ,3400
CAP END IM NAIL TRGN HEX,1265
PLATE TRIMED 5 PEG RT 5H,6300
INSERT TRTHLN TIB G-213 ,7600
INSERT KN TIB X3 SZ3 9  ,7600
INSERT TRTHLN TIB G-211 ,7600
INSERT TRTHLN TIB G-313 ,7600
INSERT TRTHLN TIB G-316 ,7600
INSERT KN TIB SZ4 H11   ,7600
INSERT TRTHLN TIB G-509 ,7600
INSERT TIB BEAR SZ 6    ,7600
INSERT TIB X3 TRTHLN6X11,7600
INSERT KN BEAR SZ7-9    ,7600
COMPNT PTLR ASYM 10X32MM,3400
COUPLER FEM HIP LGN 2MM ,7218
GW ACCESS 3.2MM X 350MM ,997.5
BLADE SHVR 4.5MM TRUCLR ,6452
SCREW CORT LOCK BONE 3.5,1827
GENERATOR NRSTM 5 IPG   ,97322.5
GENERATOR NRSTM 7 IPG   ,97322.5
SCREW CRTX ST 4.5X85    ,287.5
ANCH SNC FRC FBR0 2.5X10,4039.25
DRILL 2.8 SNCANCHR 2.5MM,2907
HEAD FEM +3MM 36MM      ,3150
HEAD CERM BIOLOX 32     ,6375
LINER FMP 20D MP12 44MM ,4675
SHELL ACTB 68MM HIP 12HL,7200
BLN STRLG OW 10X20X80   ,2755
BLN STRLG OW 10X40X135  ,2755
CATHETER BLN 4.8FR 10MM ,2755
BLN STRLG OW 4X40X80    ,2755
BLN STRLG OW 4X60X135   ,2755
CATH BLN OW 5X60X135    ,2755
CATH BLN OW 6X60X135    ,2755
CATHETER BLN 4.8FR 7MM 1,2755
CATHETER BLN 4.8FR 7MM 8,2755
BLN STRLG OW 8X20X135   ,2755
PASSER SUTLSO 90D       ,1900
OSTEOTOME SURG SS SHRT L,1786
BLN STRLG OW 8X40X135   ,2755
COMPNT FEM SZ4 LT       ,25536
STEM FEM LGN PRSFT120X13,7038
